"source_id";"product_number";"name";"ean";"source_active";"issue_codes"
"2443";"34056636";"BETT DESIGNER POLSTERBETT EHEBETT DOPPELTBETT MORSKIE (NB)";"4260454043503";"true";"EAN_DUPLICATE"
"2448";"34056449";"Ledersofa Edgar Ecksofa Wohnlandschaft Designer Garnitur";"4260174420264";"true";"EAN_DUPLICATE"
"2536";"16313884";"Eckbankgruppe No 12 - Eckbank nach Maßfertigung";"4260174429489";"true";"EAN_DUPLICATE"
"2539";"16313890";"Eckbankgruppe No 5 - Eckbank nach Maßfertigung";"4260174429502";"true";"EAN_DUPLICATE"
"2633";"33901385";"Ledersofa Sofa Colo2 mit 2 Chaiselongues Schwarz Weiß Modern Design";"4260174420288";"true";"EAN_DUPLICATE"
"2669";"13056955";"Ledersofa Sofagarnitur 3+2+1 Sitzer AMSTERDAM";"4260174420448";"true";"EAN_DUPLICATE"
"2672";"13056960";"LEDERSOFA 321 SOFAGARNITUR SITZER RELAX POLSTERGARNITUR COUCH COUCHGARNITUR";"4260174420462";"true";"EAN_DUPLICATE"
"2679";"11996031";"Ledersofa 3+2+1 Sitzer Sofagarnitur FANELLI";"4260174420431";"true";"EAN_DUPLICATE"
"2688";"15878323";"Ledersofa Ecksofa Wohnlandschaft Eckcouch Modell 3900";"4260174420271";"true";"EAN_DUPLICATE"
"2701";"8343430";"Chesterfield 3+2+1 Sitzer Set Ledersofa Sofagarnitur Polster Couch Garnitur";"4260174421414";"true";"EAN_DUPLICATE"
"2702";"33853801";"Polsterbett Lederbett Bett Senegal 140/160/180x200cm";"4260174420059";"true";"EAN_DUPLICATE"
"2714";"12998769";"Ledersofa Ecksofa Eckcouch L Form FRANCO";"4260174420332";"true";"EAN_DUPLICATE"
"2736";"33859991";"Ledersofa Ledergarnitur mit optional verstaubaren Hockern Franco";"4260454043381";"true";"EAN_DUPLICATE"
"2743";"33851316";"Polsterbett Lederbett Bett Mairobi 140/160/180x200cm";"4260454043497";"true";"EAN_DUPLICATE"
"2759";"33824977";"Ledersofa Design Ecksofa Berlin mit Relaxfunktion";"4260174420424";"true";"EAN_DUPLICATE"
"2761";"33760724";"Ledersofa Chesterfield Sofa Couch Polster Garnitur BIG XXL Charly";"4260174420479";"true";"EAN_DUPLICATE"
"2770";"11031004";"Ledersofa Designer Ecksofa / Barfunktion VIGO";"4260174420301";"true";"EAN_DUPLICATE"
"2855";"21466865";"Ledersofa Chesterfield Charly BIG SOFA 2,5m/3m (NB)";"4260454043480";"true";"EAN_DUPLICATE"
"2872";"13369813";"Doppelstockbett Stockbett Bett Doppelbett Etagenbett Betten B003 RAJ2";"4260499878122";"true";"EAN_DUPLICATE"
"2874";"23291609";"Polsterbett Lederbett Bett Lera 140/160/180x200cm";"4260439210548";"true";"EAN_DUPLICATE"
"2929";"8338247";"Designer Ledersofa 3-Sitzer Garnitur Vigo mit Barfunktion";"4260174420004";"true";"EAN_DUPLICATE"
"3016";"17592532";"LEDERSOFA ECKSOFA CHESTERFIELD NAPOLI FREIE GRÖSSENWAHL";"4260174421445";"true";"EAN_DUPLICATE"
"3524";"35890877";"Ecksofa Ledersofa Schlafsofa Davos 2 mit Bettfunktion möglich";"4260454043305";"true";"EAN_DUPLICATE"
"3525";"35889399";"Designer Ecksofa Leder Textil Stoff Sofa Couch Ecke Polster Garnitur";"4260174429977";"true";"EAN_DUPLICATE"
"3584";"35893216";"Ecksofa Ledersofa Schlafsofa Mini Colo mit Bettfunktion";"4260174420257";"true";"EAN_DUPLICATE"
"3585";"35895241";"Ecksofa Ledersofa Schlafsofa Davos 1 mit Bettfunktion möglich";"4260454043299";"true";"EAN_DUPLICATE"
"3638";"35172413";"Sofa Garnitur “ – exklusives Design Wohnzimmer-Set";"4260174420233";"true";"EAN_DUPLICATE"
"3740";"38906615";"Ledersofa Sofagarnitur Davos 3+2+1 Sitzer (NB)";"4260454043466";"true";"EAN_DUPLICATE"
"3798";"39460111";"Wohnwand Alfa I: Variante 2 (grey / white) (KB)";"4260454042810";"true";"EAN_DUPLICATE"
"3799";"39460112";"Wohnwand Alfa I: Variante 4 (pink/white) (KB)";"4260454042810";"true";"EAN_DUPLICATE"
"3800";"39460115";"Wohnwand Alfa I: Variante 3 (white) (KB)";"4260454042810";"true";"EAN_DUPLICATE"
"3801";"39003932";"Wohnwand Alfa I: Variante 1 (black / white) (KB)";"4260454042810";"true";"EAN_DUPLICATE"
"3885";"39491879";"Wohnwand Beta: Variante 2 (white) (KB)";"4260454042803";"true";"EAN_DUPLICATE"
"3886";"39410997";"Wohnwand Beta: Variante 1 (black / white) (KB)";"4260454042803";"true";"EAN_DUPLICATE"
"3887";"39410946";"Wohnwand Beta: Variante 3 (pink / white) (KB)";"4260454042803";"true";"EAN_DUPLICATE"
"4002";"39555748";"Ecksofa Berlin VI U-Form 2xLiegen Ledersofa 4643946912";"4260454043329";"true";"EAN_DUPLICATE"
"4009";"8343430-1";"Chesterfield 3+2+1 Ledersofa Sofagarnitur Polster Couch Garnitur Schwarz";"4260174421414";"true";"EAN_DUPLICATE"
"4069";"39460692";"Designer Ledersofa Sofagarnitur Vigo 3+2+1 Sitzer (NB)";"4260174420318";"true";"EAN_DUPLICATE"
"4149";"39688120";"4 Sitzer Chesterfield Sofa OXFORD Ledersofa";"4260174429359";"true";"EAN_DUPLICATE"
"4205";"39823226";"Ledersofa Couch Sofa Ecksofa Modell Berlin IV U-Form";"4260174420523";"true";"EAN_DUPLICATE"
"4206";"39823225";"Ledersofa Couch Sofa Ecksofa Modell Berlin II";"4260174421155";"true";"EAN_DUPLICATE"
"4207";"39823221";"Ledersofa Couch Sofa Ecksofa Modell Berlin III";"4260174420516";"true";"EAN_DUPLICATE"
"4208";"39466195";"Ledersofa Wohnlandschaft XXL Ledergarnitur Ecksofa H2209";"4260174429946";"true";"EAN_DUPLICATE"
"4214";"39844120";"Ledersofa Wohnlandschaft BIG Ecksofa Vigo U-Form (NB)";"4260454043374";"true";"EAN_DUPLICATE"
"4234";"39860492";"Ledersofa BIG Ecksofa Vigo U-Form Chaise (NB)";"4260174420349";"true";"EAN_DUPLICATE"
"4236";"39860521";"Ledersofa Couch Sofa Ecksofa Modell Berlin V L-Form";"4260454043367";"true";"EAN_DUPLICATE"
"4262";"39790747";"Ledersofa Sofagarnitur Berlin 3+2 Sitzer (NB)";"4260174420295";"true";"EAN_DUPLICATE"
"4267";"39849869";"Ledersofa Ecksofa CHESTERFIELD SOFA &quot;OXFORD&quot; (ST)";"4260174429342";"true";"EAN_DUPLICATE"
"4268";"39849927";"Ledersofa Ecksofa CHESTERFIELD SOFA NAPOLI Freie Größenwahl";"4260174421384";"true";"EAN_DUPLICATE"
"4272";"39870854";"Ledersofa Ecksofa CHESTERFIELD SOFA &quot;OXFORD SOFA&quot; (ST)";"4260174429304";"true";"EAN_DUPLICATE"
"4313";"40033094";"Moderne Sofa Garnitur 3-teilig Schwarz Weiß Design Wohnzimmer Set";"4260454043435";"true";"EAN_DUPLICATE"
"4319";"39784091";"Designer Ledersofa 3-Sitzer Berlin";"4260174420202";"true";"EAN_DUPLICATE"
"4332";"21476144";"Ledersofa Design Sofa Ecksofa Wohnlandschaft Vigo Strech";"4260174420325";"true";"EAN_DUPLICATE"
"4413";"40763329";"Ledersofa Designer Wohnlandschaft XXL Ledergarnitur Ecksofa Stuttgart";"4260174428666";"true";"EAN_DUPLICATE"
"4414";"35892797";"Ledersofa Wohnlandschaft XXL Ledergarnitur Ecksofa Atlas";"4260174420240";"true";"EAN_DUPLICATE"
"4416";"40021562";"Ledersofa Leopold Couch Ecksofa Sofagarnitur Designer Sofa";"4260174421759";"true";"EAN_DUPLICATE"
"4420";"40052268";"Polsterbett Lederbett Bett Luxur 140/160/180/200x200cm - Kristallsteine Mod. Luxur";"4260454042384";"true";"EAN_DUPLICATE"
"4429";"35364822";"Polsterbett Lederbett Bett Crystal 160/180x200cm";"4260174424316";"true";"EAN_DUPLICATE"
"4431";"40052151";"Ledersofa Wohnlandschaft Ecksofa H2209 Beta";"4260174429632";"true";"EAN_DUPLICATE"
"4435";"40240024";"Stoffsofa Ecksofa Textilsofa Berlin IV Stoff";"4260454043336";"true";"EAN_DUPLICATE"
"4436";"41924917";"Stoffsofa 3+2+1 Sitzer Textilsofa Berlin Stoff";"4260454043282";"true";"EAN_DUPLICATE"
"4437";"41931356";"Stoffsofa Ecksofa Textilsofa Sofa Couch Berlin Designer L-Form Stoff";"4260454043275";"true";"EAN_DUPLICATE"
"4438";"41932404";"Ecksofa Berlin III U-Form Design TEXTILSOFA";"4260454043268";"true";"EAN_DUPLICATE"
"4439";"41937326";"Ecksofa Berlin U-Form 2xLiegen (NB) Designer TEXTILSOFA";"4260454043251";"true";"EAN_DUPLICATE"
"4440";"41937388";"Ecksofa Berlin II L-Form 3-Ot Design TEXTILSOFA";"4260174421179";"true";"EAN_DUPLICATE"
"4946";"39784543";"Couchtisch Ledertisch Tisch Bestelltisch Franco";"4260454043428";"true";"EAN_DUPLICATE"
"4964";"chesterfieldsofort";"CHESTERFIELD 270cm Big Sofa Couch LEDER SOFA 5-SITZER GARNITUR Winchester NEU";"4260174420509";"true";"EAN_DUPLICATE"
"4966";"64664665";"Designer Textil Sofa 3 + Chaise + 1 Sitzer Berlin VII";"4260174423593";"true";"EAN_DUPLICATE"
"4989";"135315367";"Ledersofa U- Form Wohnlandschaft LE MANS";"4260174420653";"true";"EAN_DUPLICATE"
"4990";"40207843";"Ledersofa &quot; Le Mans II &quot; Ecksofa in L-Form (Warsaw II)";"4260174420691";"true";"EAN_DUPLICATE"
"4991";"40054577";"Ledersofa &quot; Le Mans I &quot; Ecksofa in L-Form (Warsaw I)";"4260174420714";"true";"EAN_DUPLICATE"
"5984";"53301026";"Ledersofa Ecksofa Designersofa Sofa Wohnlandschaft H2209 Alpha";"4260454043244";"true";"EAN_DUPLICATE"
"6020";"53301317";"Ledersofa Ecksofa Designersofa Wohnlandschaft H2209 L Form";"4260174429625";"true";"EAN_DUPLICATE"
"6109";"40020372";"Designer Ledersofa Bergamo I";"4260174421742";"true";"EAN_DUPLICATE"
"6188";"39895455";"Designer Ledersofa Bergamo II Wohnlandschaft";"4260174421773";"true";"EAN_DUPLICATE"
"6228";"39473732";"Designer Ledersofa Bergamo III Wohnlandschaft";"4260174429656";"true";"EAN_DUPLICATE"
"6921";"16164949";"Chesterfield Sofa 3 Sitzer Vintage NAPOLI Polster Garnitur";"4260174421315";"true";"EAN_DUPLICATE"
"7081";"469496";"Dekokissen, Sofakissen Designer Leder Kissen Sofakissen Kissen Kopfkissen";"4260454043534";"true";"EAN_DUPLICATE"
"7082";"46919129";"Vigo Couchtisch (6030) 2in1 Hocker und Glastisch Couchtisch";"4260454043473";"true";"EAN_DUPLICATE"
"7083";"49469491919";"Ohrensessel Chesterfield Leonardo / Noville";"4260454043862";"true";"EAN_DUPLICATE"
"7085";"589956949";"Ohrensessel Chesterfield GRAZIA";"4260454043893";"true";"EAN_DUPLICATE"
"7086";"56598547";"BIG SOFA XXL CHESTERFIELD 250cm &quot;LA GRAND&quot;";"4260454043879";"true";"EAN_DUPLICATE"
"7087";"BERLIN5SITZER";"Designer Ledersofa 5-Sitzer Berlin";"4260174420202";"true";"EAN_DUPLICATE"
"7185";"5658545";"Wohnlandschaft Ecksofa H2209 Textil Stoff Sofa";"4260174429663";"true";"EAN_DUPLICATE"
"7186";"55151375";"Ledersofa Couch Sofa Ecksofa Modell Wohnlandschaft Madrid II";"4260174429151";"true";"EAN_DUPLICATE"
"7220";"55166800";"Ledersofa Design Ecksofa Madrid mit Relaxfunktion";"4260454043237";"true";"EAN_DUPLICATE"
"7254";"55167371";"Ledersofa Couch Sofa Ecksofa Modell Madrid III";"4260454043220";"true";"EAN_DUPLICATE"
"7292";"56955265";"Ecksofa VIGO &quot;LT01&quot; Eckcouch Couch Sofa Eckgarnitur Ledersofa Leder";"4260174429649";"true";"EAN_DUPLICATE"
"7293";"BETAIISCHWARZWEISS";"Wohnwand Beta II: Variante 1 (black / white) (KB)";"4260454042711";"true";"EAN_DUPLICATE"
"7294";"BETAIIWEISSSCHWARZ";"Wohnwand Beta II: Variante 2 (white / black) (KB)";"4260454042711";"true";"EAN_DUPLICATE"
"7295";"BETAIIWEISS";"Wohnwand Beta II: Variante 3 (white) (KB)";"4260454042711";"true";"EAN_DUPLICATE"
"7303";"515565446469";"U Form Wohnlandschaft Berlin VIII";"4260454043343";"true";"EAN_DUPLICATE"
"7304";"515515695";"Textil U Form Sofa Berlin VIII";"4260174424149";"true";"EAN_DUPLICATE"
"7305";"556458155";"Design Textil Sofa Wohnlandschaft Ecksofa Stoffsofa Berlin";"4260174428499";"true";"EAN_DUPLICATE"
"7306";"455692556";"Designer Sofa U Form Wohnlandschaft Berlin X";"4260174424453";"true";"EAN_DUPLICATE"
"7393";"39469032";"Ecksofa Franco L Ledersofa Sofa Couch Ecksofa Franco 3-OT";"4260174428383";"true";"EAN_DUPLICATE"
"7413";"32FRANCO";"BIG SOFA 5-Sitzer Franco";"4260174423579";"true";"EAN_DUPLICATE"
"7431";"28562902";"Big Ledersofa Ecksofa Franco U";"4260174420486";"true";"EAN_DUPLICATE"
"7609";"39703855";"Chesterfield Hocker Winchester William";"4260174420998";"true";"EAN_DUPLICATE"
"7612";"39703879RobertSS";"Chesterfield Ohrensofa Sofa Couch Polster Garnitur Sofagarnitur";"4260174421377";"true";"EAN_DUPLICATE"
"7613";"458685656";"Chesterfield Sofagarnitur 5+2+1 Big Leder Couch Sofa PRODUKTION IN EU";"4260174421353";"true";"EAN_DUPLICATE"
"7614";"556515";"Queen Hocker Chesterfield Chaiselounge Liege Ablage";"4260174420936";"true";"EAN_DUPLICATE"
"7618";"565852556";"Cambridge Chaiselongues Chesterfield Liege Sitz Hocker Leder Textil";"4260174420974";"true";"EAN_DUPLICATE"
"7620";"45585562";"LAWA Couchtisch Tisch Tische Glastisch Chesterfield Möglich: Leder";"4260174420929";"true";"EAN_DUPLICATE"
"7621";"555458885";"NAPOLEON Chesterfield Chaiselounge Liege Couch Sofa Ledersofa Textil";"4260174421278";"true";"EAN_DUPLICATE"
"7623";"5548546655";"LUXORIA LORD Chesterfield Riesen Big Sofa Couch Lord Textil Stoff";"4260174421285";"true";"EAN_DUPLICATE"
"7624";"561554665";"Aleeze Chesterfield Ecksofa Sofa Ecksofa Couch Fertigung in: Textil Samt";"4260174421339";"true";"EAN_DUPLICATE"
"7625";"4588475856";"VENECIA Chesterfield Sofagarnitur Venecia Sofa Couch 3+2+1 Sitzer";"4260174421360";"true";"EAN_DUPLICATE"
"7627";"56985565";"Monaruge Monarugé Chesterfield Ecksofa Sofa Ecksofa Couch Rundsofa";"4260174421391";"true";"EAN_DUPLICATE"
"7628";"5454445585";"3+2+1 Sofagarnitur Ledersofa Couch Sofa Designer Sofas Wohnlandschaft Bergamo";"4260174421766";"true";"EAN_DUPLICATE"
"7630";"4648665";"Chesterfield Big Bett Polsterbett Doppelbett Antikes Edles königliches Bett";"4260439210531";"true";"EAN_DUPLICATE"
"7633";"BXBAVERO";"Ecksofa Designer Garnitur";"4260174429847";"true";"EAN_DUPLICATE"
"7643";"455695852";"Designer Polsterbett Ehebett königliche Betten Doppelbett Schlafzimmer";"4260174421322";"true";"EAN_DUPLICATE"
"7644";"454596566";"Chesterfield Ehebett Polsterbett Doppelbett Antikes Edles königliches Bett";"4260174421230";"true";"EAN_DUPLICATE"
"7645";"4555557855";"Designer Lederbett Polsterbett Ehebett königliche Betten Doppelbett Schlafzimmer";"4260174420899";"true";"EAN_DUPLICATE"
"7650";"455556";"Ledersofa 3+2+1 Sofagarnitur Garnitur Sofa Couch Chesterfield Bank";"4260174421346";"true";"EAN_DUPLICATE"
"7656";"45886655";"Chesterfield Sofagarnitur Sofa 2 Sitzer Sofa Garten Terrase Möbel";"4260174420912";"true";"EAN_DUPLICATE"
"7657";"454851465";"Antiker Thron König Chesterfield Sessel Imitation 1500 Ritter Stuhl Couch";"4260454043916";"true";"EAN_DUPLICATE"
"7658";"58211034";"Ledersofa Sofagarnitur Madrid 3+2+1 Sitzer";"4260174429120";"true";"EAN_DUPLICATE"
"7690";"58211064";"Ledersofa Couch Sofa Ecksofa Modell Madrid V L-Form";"4260174429533";"true";"EAN_DUPLICATE"
"7801";"455145585";"Chesterfield Textil Sofa Couch Stoff mit Bettfunktion Schlafsofa NAPOLI";"4260454043923";"true";"EAN_DUPLICATE"
"7805";"7845152";"Chesterfield Textil Sofa Couch Stoff Sofagarnitur Made in EU KLEOPATRA";"4260174421292";"true";"EAN_DUPLICATE"
"7816";"39799252";"LEDERSOFA XXL WOHNLANDSCHAFT ECKSOFA DESIGN NEU YORK II";"4260174424439";"true";"EAN_DUPLICATE"
"7817";"39799012";"LEDERSOFA ECKSOFA SOFA DESIGNER WOHNLANDSCHAFT NEU YORK III";"4260454043411";"true";"EAN_DUPLICATE"
"7818";"39791622";"LEDERSOFA XXL SOFA ECKSOFA WOHNLANDSCHAFT NEU YORK V";"4260174422541";"true";"EAN_DUPLICATE"
"7819";"39789265";"LEDERSOFA Großes SOFA 3+3 SITZER NEW YORK";"4260174422558";"true";"EAN_DUPLICATE"
"7820";"13531536777";"Ledersofa Ecksofa Wohnlandschaft Sofa Couch Ecke Polster L- Form";"4260174422770";"true";"EAN_DUPLICATE"
"7821";"5998499";"Ledersofa Ecksofa Designer Sofa Wohnlandschaft Bettfunktion ULM II";"4260174420875";"true";"EAN_DUPLICATE"
"7822";"7578578";"Ledersofa Ecksofa Designer Sofa Bettfunktion ULM";"4260174420882";"true";"EAN_DUPLICATE"
"7828";"7386545";"Designersofa Wohnlandschaft Ledersofa HAMBURG VI";"4260174422480";"true";"EAN_DUPLICATE"
"7829";"16405355";"Designer Sofa Wohnlandschaft Ecksofa Eckcouch Hamburg III";"4260174422503";"true";"EAN_DUPLICATE"
"7830";"7386778";"Sofas und Ledersofas Hamburg II Designersofa Ecksofa bei JV Möbel";"4260174422473";"true";"EAN_DUPLICATE"
"7831";"8328942";"Design Wohnlandschaft Ledersofa HAMBURG XXL";"4260174422497";"true";"EAN_DUPLICATE"
"7851";"4585265555";"Chesterfield Sofagarnitur 3+2+1 Sitzer Sofa in ZIMT-GRÜN - NAPOLI";"4260174421414";"true";"EAN_DUPLICATE"
"7886";"455455555";"Ledersofa XXL Designer Wohnlandschaft LINZ I";"4260174422657";"true";"EAN_DUPLICATE"
"7887";"4949595599";"Ledersofa Ecksofa Designer Sofa LINZ II";"4260174422664";"true";"EAN_DUPLICATE"
"7913";"221183290620141";"Ledersofa Sofa Couch mit Fußstütze & Barfunktion SOLINGEN II";"4260174421735";"true";"EAN_DUPLICATE"
"8080";"2211832807201401";"Designer XXL BIG Sofa mit Kristallsteinen 3 Sitzer A916";"4260174421049";"true";"EAN_DUPLICATE"
"8081";"2211830608201401";"Wandverkleidung Chesterfield Verkleidungen für die Wand 3D Designer";"4260439210081";"true";"EAN_DUPLICATE"
"8082";"2211830608201402";"Wandverkleidung Chesterfield Verkleidung für die Wand 3D Designer";"4260174421025";"true";"EAN_DUPLICATE"
"8083";"221119832107201403";"Wandverkleidung 3D Designer Wandpaneel Paneel 60x45cm";"4260174421001";"true";"EAN_DUPLICATE"
"8162";"22118311081401";"TV SCHRANK LOWBOARD SIDEBOARD Fernsehschrank HOCHGLANZ UNTERSCHRANK";"4260174420790";"true";"EAN_DUPLICATE"
"8166";"22118311081405";"rtv Holz sideboard Fernseh Wand Hochglanz Lowboard Unterschrank TV Led";"4260174420837";"true";"EAN_DUPLICATE"
"8181";"2211832008201401";"Chesterfield Sofagarnitur 3+2+1 Sitzer Samt Kristall KLEOPATRA";"4260174421070";"true";"EAN_DUPLICATE"
"8182";"2211832008201402";"Chesterfield Couchtisch Tisch KLEOPATRA";"4260174421094";"true";"EAN_DUPLICATE"
"8184";"2211832008211401";"Chesterfield Ledersofa Garnitur 3+2+1 Sitzer SCHAFFHAUSEN";"4260174421063";"true";"EAN_DUPLICATE"
"8186";"5151555655";"Desig. Ledersofa Ecksofa Wohnlandschaft Couch Sofa Polster Ecke DAVO";"4260174421421";"true";"EAN_DUPLICATE"
"8187";"0909201401";"Stoffsofa Ecksofa Designer Textil Couch STUTTGART";"4260174421612";"true";"EAN_DUPLICATE"
"8514";"4260174423579";"Sofagarnitur Textil Polster Couch Sofa Garnitur Stoffsofa 3+2+1 Wohnlandschaft";"4260174423579";"true";"EAN_DUPLICATE"
"8621";"2211832710201401";"Designer Stoff Leder Sofagarnitur 3+2+1 Sitzer VIGO";"4260454043404";"true";"EAN_DUPLICATE"
"8623";"29101422118302";"Ecksofa Eckcouch Sofa Textilsofa Stoffsofa Bettfunktion Bettkasten Polster Ecke";"4260174422466";"true";"EAN_DUPLICATE"
"8696";"221183101183";"Stoffsofa Ecksofa Textilsofa Sofa Couch Textil Stoff Wohnlandschaft Polster";"4260174422442";"true";"EAN_DUPLICATE"
"8772";"22118320112014";"Chesterfield Sofa Couch Set 4tlg 3 + 1 + Ohrensessel + Hocker Ledersofa";"4260174422398";"true";"EAN_DUPLICATE"
"8773";"221183201120142";"Chesterfield Ledersofa Sofa Couch XXL Big Luxus Designer Polster";"4260174422404";"true";"EAN_DUPLICATE"
"9058";"22118303122014";"Designer Ecksofa Wohnlandschaft Sofa Ecksofa Couch Stoff Textil Leder";"4260174422435";"true";"EAN_DUPLICATE"
"9156";"LIEGEOVIEDO";"Chesterfield Liege Chaiselongues Couch Sofa OVIEDO";"4260174422725";"true";"EAN_DUPLICATE"
"9584";"2211830112144550123";"Design Sessel Stuhl Club VIP Thron Lounge Sofa Couch mit Kristallen";"4260454043947";"true";"EAN_DUPLICATE"
"9595";"221183011214455010203";"Design Couchtisch Glastisch Tisch Couchtische Designer Tische Neu";"4260454043930";"true";"EAN_DUPLICATE"
"9626";"22118330121402";"Luxus Designer Chesterfield Sofa Ledersofa Ecksofa Couch Garnitur";"4260174422756";"true";"EAN_DUPLICATE"
"9632";"221183011214455010204";"Designer Ecksofa Couch + Hocker Leder Sofa Couch Eck Polster mit Steinen Neuware A996";"4260174422633";"true";"EAN_DUPLICATE"
"9641";"2211198331121401";"Chesterfield Ledersofa Sofagarnitur Polster Kolonial Antik Couch Sofa55";"4260174421438";"true";"EAN_DUPLICATE"
"10353";"LINZIV";"Ledersofa Ecksofa Designer Sofa LINZ IV";"4260174422671";"true";"EAN_DUPLICATE"
"10695";"2211832502201503";"Sofagarnitur Chesterfield 3+2 Textil Stoff Sofa Couch Polster Garnitur";"4067282805194";"true";"EAN_DUPLICATE"
"10889";"22118325022015035545";"Chesterfield Sofagarnitur Ledersofa Textil Stoff Polster Couch Sofa Garnitur";"4260174420363";"true";"EAN_DUPLICATE"
"10940";"22118325022015035548";"Chesterfield Sofagarnitur Ledersofa Stoff Textil Polster Couch Sofa Garnitur";"4260174420554";"true";"EAN_DUPLICATE"
"11230";"prosperos23";"Tische Esstisch Esszimmer Tisch S23";"4260174423883";"true";"EAN_DUPLICATE"
"11250";"ProsperoK05";"Stühle Esszimmerstühle Holzstuhl Stuhl K05";"4260174422855";"true";"EAN_DUPLICATE"
"11251";"prosperos11-o";"Tische Esstisch Esszimmer Tisch S11-O";"4260174428734";"true";"EAN_DUPLICATE"
"11262";"prosperos18";"Tische Esstisch Esszimmer Tisch S18";"4260174422978";"true";"EAN_DUPLICATE"
"11265";"prosperos19";"Tische Esstisch Esszimmer Tisch S19";"4260174422923";"true";"EAN_DUPLICATE"
"11271";"prosperok13";"Stühle Esszimmerstühle Stuhl K13";"4260454043572";"true";"EAN_DUPLICATE"
"11278";"prosperok27";"Stühle Esszimmerstühle Stuhl K27";"4260174422787";"true";"EAN_DUPLICATE"
"11280";"prosperok30";"Stühle Esszimmerstühle Stuhl K30";"4260174422329";"true";"EAN_DUPLICATE"
"11282";"prosperok34";"Stühle Esszimmerstühle Stuhl K34";"4260174422305";"true";"EAN_DUPLICATE"
"11284";"prosperok37";"Stühle Esszimmerstühle Stuhl K37";"4260174422282";"true";"EAN_DUPLICATE"
"11286";"prosperok41";"Stühle Esszimmerstühle Stuhl K41";"4260174422268";"true";"EAN_DUPLICATE"
"11287";"prosperok42";"Stühle Esszimmerstühle Stuhl K42";"4260174422251";"true";"EAN_DUPLICATE"
"11299";"prospreroz08";"Essgruppe Esstisch Tisch mit 6 x Stühlen Model Z08";"4260454043565";"true";"EAN_DUPLICATE"
"11300";"prosperoz09";"Essgruppe Esstisch Tisch mit 10 x Stühlen Model Z09";"4260174428482";"true";"EAN_DUPLICATE"
"11301";"prosperoz10";"Essgruppe Esstisch Tisch mit 10 x Stühlen Model Z10";"4260174428475";"true";"EAN_DUPLICATE"
"11302";"prosperoz11";"Essgruppe Esstisch Tisch mit 6 x Stühlen Model Z11";"4260174428468";"true";"EAN_DUPLICATE"
"11307";"prosperoz16";"Essgruppe Esstisch Tisch mit 10 x Stühlen Model Z16";"4260174428420";"true";"EAN_DUPLICATE"
"11316";"prosperoz26";"Essgruppe Esstisch Tisch mit 8 x Stühlen Model Z26";"4260174423067";"true";"EAN_DUPLICATE"
"11317";"prosperoz27";"Essgruppe Esstisch Tisch mit 6 x Stühlen Model";"4260174423050";"true";"EAN_DUPLICATE"
"11319";"prosperoz29";"Essgruppe Esstisch Tisch mit 6 x Stühlen Model Z29";"4260174423036";"true";"EAN_DUPLICATE"
"11321";"prosperoz31";"Essgruppe Esstisch Tisch mit 6 x Stühlen Model Z31";"4260174423012";"true";"EAN_DUPLICATE"
"11323";"prosperoz33";"Essgruppe Esstisch Tisch mit 6 x Stühlen Model Z33";"4260174428727";"true";"EAN_DUPLICATE"
"11324";"prosperoz34";"Essgruppe Esstisch Tisch mit 12 x Stühlen Model Z34";"4260174428741";"true";"EAN_DUPLICATE"
"11329";"prosperoz41";"Essgruppe Esstisch Tisch mit 6 x Stühlen Model Z41";"4260174423784";"true";"EAN_DUPLICATE"
"11562";"TarankoMilanoM12";"Wohnzimmer Schrank Klassische Vitrine Vitrinenschrank Vitrinen MI-1/2";"4260454046207";"true";"EAN_DUPLICATE"
"11563";"tarankomilanomiwn";"Massivholz Echtholz Handarbeit Klassische Vitrine Vitrinen Schrank Vitrinen MIWN";"4260454046191";"true";"EAN_DUPLICATE"
"11564";"tarankomilanomi-w2";"Massivholz Echtholz Handarbeit Klassische Vitrine Vitrinen Schrank Vitrinen MIW2";"4260454046184";"true";"EAN_DUPLICATE"
"11565";"tarankomilanomi-k2";"Massivholz Echtholz Handarbeit Klassische Kommode Kommoden Kommodenschrank";"4260454046177";"true";"EAN_DUPLICATE"
"11566";"TarankoMilanoMI-K2sz";"Designer XXL Kommode Schrank Klassische Kommoden Kommodenschrank";"4260454046160";"true";"EAN_DUPLICATE"
"11567";"TarankoMilanoMI-K3sz";"XXL Designer Kommode Massivholz Kommoden Schrank Big Neu Kommodenschrank";"4260454046153";"true";"EAN_DUPLICATE"
"11568";"TarankoMilanoMI-KB";"Bar Vitrine Schrank Kommode Kommoden Vitrinen Designer XXL Big";"4260454046146";"true";"EAN_DUPLICATE"
"11569";"TarankoMilanoMI-KBD";"XXL Designer Bar Kommode Vitrine Kommoden Schrank Big Neu Kommodenschrank";"4260454046139";"true";"EAN_DUPLICATE"
"11570";"TarankoMilanoMI-2D";"Klassischer Kleiderschrank Schränke Schrank Schrankwand Neu - Model MI-2D";"4260454046122";"true";"EAN_DUPLICATE"
"11571";"TarankoMilanoMI-3D";"Kleiderschrank Klassik Handarbeit Klassische Schränke Schrank Schrankwand";"4260454046115";"true";"EAN_DUPLICATE"
"11572";"TarankoMilanoMI-3DL";"Kleiderschrank Handarbeit Klassische Schränke Schrank Schrankwand mit Spiegel";"4260454046108";"true";"EAN_DUPLICATE"
